,name,link,google_maps,description
540,Parc Lahaie,https://montreal.ca/lieux/parc-lahaie,"https://www.google.com/maps/search/?api=1&query=4921,%20boulevard%20Saint-Laurent%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada","Le parc Lahaie est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
541,Parc Lalancette,https://montreal.ca/lieux/parc-lalancette,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
542,Parc Lalande,https://montreal.ca/lieux/parc-lalande,"https://www.google.com/maps/search/?api=1&query=4e%20Avenue%20Sud%20Montr%C3%A9al%20H8Y%202M4%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
543,Parc LaSalle,https://montreal.ca/lieux/parc-lasalle,"https://www.google.com/maps/search/?api=1&query=10661,%20rue%20Victoria%20Montr%C3%A9al%20H8S%201W4%20Qu%C3%A9bec,%20Canada","Le parc est traversé par la 10e Avenue qui, l’été, s’anime lors des Mardis cyclistes, un événement sportif connu.  Des murets de pierre, des sentiers et un étang ajoutent au charme de ce parc situé au coeur de l’arrondissement."
544,Parc Laval,https://montreal.ca/lieux/parc-laval,"https://www.google.com/maps/search/?api=1&query=Avenue%20Laval%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
545,Parc Lawrence,https://montreal.ca/lieux/parc-lawrence,"https://www.google.com/maps/search/?api=1&query=Rue%20Beyries%20Montr%C3%A9al%20H8P%202T3%20Qu%C3%A9bec,%20Canada",C’est un lieu privilégié pour se détendre.
546,Parc Le Ber,https://montreal.ca/lieux/parc-le-ber,"https://www.google.com/maps/search/?api=1&query=202,%20avenue%20Ash%20Montr%C3%A9al%20H3K%201Z7%20Qu%C3%A9bec,%20Canada",Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
547,Parc Le Carignan,https://montreal.ca/lieux/parc-le-carignan,"https://www.google.com/maps/search/?api=1&query=11481,%20avenue%20P.-M.-Favier%20Montr%C3%A9al%20H1G%203X9%20Qu%C3%A9bec,%20Canada","C’est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
548,Parc Le Prévost,https://montreal.ca/lieux/parc-le-prevost,"https://www.google.com/maps/search/?api=1&query=7275,%20avenue%20Christophe-Colomb%20Montr%C3%A9al%20H2R%201J2%20Qu%C3%A9bec,%20Canada","Le parc Le Prévost est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
549,Parc Leduc,https://montreal.ca/lieux/parc-leduc,"https://www.google.com/maps/search/?api=1&query=Avenue%20Godfrey%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Le parc Leduc est un lieu privilégié pour se détendre.
550,Parc Lefebvre,https://montreal.ca/lieux/parc-lefebvre,"https://www.google.com/maps/search/?api=1&query=8600,%20rue%20Hardy%20Montr%C3%A9al%20H8N%202P5%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
551,Parc Leman,https://montreal.ca/lieux/parc-leman,"https://www.google.com/maps/search/?api=1&query=Rue%20Leman%20Montr%C3%A9al%20H2P%202A4%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
552,Parc Léo-Marceau,https://montreal.ca/lieux/parc-leo-marceau,"https://www.google.com/maps/search/?api=1&query=Rue%20Marceau%20Montr%C3%A9al%20H8Z%201P8%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
553,Parc Léon-Brisebois,https://montreal.ca/lieux/parc-leon-brisebois,"https://www.google.com/maps/search/?api=1&query=Rue%20L%C3%A9on-Brisebois%20Montr%C3%A9al%20H9C%202A9%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
554,Parc Léon-Provancher,https://montreal.ca/lieux/parc-leon-provancher,"https://www.google.com/maps/search/?api=1&query=5576,%20boulevard%20Pie-IX%20Montr%C3%A9al%20H1X%202B8%20Qu%C3%A9bec,%20Canada","Le parc Léon-Provancher est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
555,Parc Leroux,https://montreal.ca/lieux/parc-leroux,"https://www.google.com/maps/search/?api=1&query=Angle%20de%20la%20rue%20Centrale%20et%20de%20l%27avenue%20Lacharit%C3%A9%20Montr%C3%A9al%20H8P%202C1%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
556,Parc Lhasa-De Sela,https://montreal.ca/lieux/parc-lhasa-de-sela,"https://www.google.com/maps/search/?api=1&query=Rue%20Saint-Urbain%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada","Chanteuse, auteure et compositrice d’origine américano-mexicaine, Lhasa (1972-2010), avait fait du Mile End son quartier d’adoption et son lieu de création. Les chansons qu’elle a interprétées en français, en anglais et en espagnol ont rayonné à travers le monde. Elle a publié trois albums: La Llorona (1997), The living Road (2003) et Lhasa (2009). En décembre 2010, le Times de Londres plaçait The Living Road en troisième position des meilleurs disques de musique du monde des 10 dernières années."
557,Parc Liébert,https://montreal.ca/lieux/parc-liebert,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
558,Parc linéaire de la Coulée-Grou,https://montreal.ca/lieux/parc-lineaire-de-la-coulee-grou,"https://www.google.com/maps/search/?api=1&query=rue%20Sherbrooke%20Est%20Montr%C3%A9al%20H1A%203R1%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
559,Parc linéaire du Réseau-Vert,https://montreal.ca/lieux/parc-lineaire-du-reseau-vert,"https://www.google.com/maps/search/?api=1&query=Le%20long%20de%20la%20voie%20ferr%C3%A9e%20du%20Canadien%20Pacifique%20Montr%C3%A9al%20H2S%202X3%20Qu%C3%A9bec,%20Canada","Le parc du Réseau-vert est un lieu de choix pour une balade en vélo, faire du jogging ou prendre une marche. Une aire d’entraînement pour adultes Trekfit accessible aux aîné.e.s et aux personnes à mobilité réduite est mise à votre disposition à l’angle de la rue Henri-Julien."
560,Parc Lionais,https://montreal.ca/lieux/parc-lionais,"https://www.google.com/maps/search/?api=1&query=Rue%20Lionais%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
561,Parc Lomer-Gouin,https://montreal.ca/lieux/parc-lomer-gouin,"https://www.google.com/maps/search/?api=1&query=2034,%20boulevard%20Gouin%20Est%20Montr%C3%A9al%20H2B%201W9%20Qu%C3%A9bec,%20Canada","Le parc Lomer-Gouin est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
562,Parc London,https://montreal.ca/lieux/parc-london,"https://www.google.com/maps/search/?api=1&query=Rue%20London%20Montr%C3%A9al%20H8Z%201G4%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
563,Parc Louis-Cyr,https://montreal.ca/lieux/parc-louis-cyr,"https://www.google.com/maps/search/?api=1&query=167,%20rue%20Saint-Ferdinand%20Montr%C3%A9al%20H4C%202S6%20Qu%C3%A9bec,%20Canada",Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
564,Parc Louis-Hébert,https://montreal.ca/lieux/parc-louis-hebert,"https://www.google.com/maps/search/?api=1&query=1535,%20boulevard%20Gouin%20Est%20Montr%C3%A9al%20H2C%201B9%20Qu%C3%A9bec,%20Canada","Le parc Louis-Hébert est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
565,Parc Louis-Marie-Gagnon,https://montreal.ca/lieux/parc-louis-marie-gagnon,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
566,Parc Louis-Querbes,https://montreal.ca/lieux/parc-louis-querbes,"https://www.google.com/maps/search/?api=1&query=4662,%20rue%20de%20Charleroi%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada","Le parc Louis-Querbes est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
567,Parc Louis-Reitman,https://montreal.ca/lieux/parc-louis-reitman,,"Le parc Louis-Reitman est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
568,Parc Louis-Riel,https://montreal.ca/lieux/parc-louis-riel,"https://www.google.com/maps/search/?api=1&query=5850,%20rue%20De%20Carignan%20Montr%C3%A9al%20H1M%202H7%20Qu%C3%A9bec,%20Canada","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air, 12 courts de tennis sont disponibles."
569,Parc Louise-Deschênes,https://montreal.ca/lieux/parc-louise-deschenes,"https://www.google.com/maps/search/?api=1&query=5,%203e%20Rue%20Montr%C3%A9al%20H8Y%201A4%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
570,Parc Loyola,https://montreal.ca/lieux/parc-loyola,"https://www.google.com/maps/search/?api=1&query=4877,%20avenue%20Doherty%20Montr%C3%A9al%20H4V%202B2%20Qu%C3%A9bec,%20Canada","Le parc Loyola est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
571,Parc Luc-Durand,https://montreal.ca/lieux/parc-luc-durand,"https://www.google.com/maps/search/?api=1&query=600,%20rue%20des%20Ateliers%20Montr%C3%A9al%20H2S%200A4%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
572,Parc Lucia-Kowaluk,https://montreal.ca/lieux/parc-lucia-kowaluk,"https://www.google.com/maps/search/?api=1&query=257,%20rue%20L%C3%A9o-Pariseau%20Montr%C3%A9al%20H2X%202K5%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
573,Parc Lucie-Bruneau,https://montreal.ca/lieux/parc-lucie-bruneau,"https://www.google.com/maps/search/?api=1&query=7051,%20avenue%20de%20l%27Alsace%20Montr%C3%A9al%20H1J%202X8%20Qu%C3%A9bec,%20Canada","Pour vous détendre ou vous entraîner, la piscine Lucie-Bruneau, et sa pataugeoire, vous accueillent pour le bain libre et les activités aquatiques."
574,Parc Lucien-Caron,https://montreal.ca/lieux/parc-lucien-caron,"https://www.google.com/maps/search/?api=1&query=3751,%20boulevard%20Ga%C3%A9tan-Laberge%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
575,Parc Lucien-Côté,https://montreal.ca/lieux/parc-lucien-cote,"https://www.google.com/maps/search/?api=1&query=Rue%20Robert%20Montr%C3%A9al%20H9C%201H5%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
576,Parc Lucille-Teasdale,https://montreal.ca/lieux/parc-lucille-teasdale,"https://www.google.com/maps/search/?api=1&query=Rue%20Alfred-Duranleau%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
577,Parc Ludger-Beauregard,https://montreal.ca/lieux/parc-ludger-beauregard,"https://www.google.com/maps/search/?api=1&query=Avenue%20McNider%20Montr%C3%A9al%20H2V%204R3%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
578,Parc Ludger-Duvernay,https://montreal.ca/lieux/parc-ludger-duvernay,"https://www.google.com/maps/search/?api=1&query=Rue%20Saint-Gr%C3%A9goire%20et%20rue%20Saint-Andr%C3%A9%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
579,Parc Ludmilla-Chiriaeff,https://montreal.ca/lieux/parc-ludmilla-chiriaeff,"https://www.google.com/maps/search/?api=1&query=6e%20Avenue%20et%20rue%20Olivette-Thibault%20Montr%C3%A9al%20H1Y%203L3%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
580,Parc Luigi-Pirandello,https://montreal.ca/lieux/parc-luigi-pirandello,"https://www.google.com/maps/search/?api=1&query=4550,%20rue%20de%20Compi%C3%A8gne%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Terrains sportifs clôturés
581,Parc Macdonald,https://montreal.ca/lieux/parc-macdonald,"https://www.google.com/maps/search/?api=1&query=5335,%20avenue%20Clanranald%20Montr%C3%A9al%20H3X%202S7%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
582,Parc Mackenzie-King,https://montreal.ca/lieux/parc-mackenzie-king,"https://www.google.com/maps/search/?api=1&query=4907,%20avenue%20Saint-Kevin%20Montr%C3%A9al%20H3W%201P4%20Qu%C3%A9bec,%20Canada","Les jeux d’eau sont ouverts de 8 h à 21 h, du 27 mai à septembre, selon la température."
583,Parc Madeleine-Huguenin,https://montreal.ca/lieux/parc-madeleine-huguenin,"https://www.google.com/maps/search/?api=1&query=Rue%20Madeleine-Huguenin%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
584,Parc Madeleine-Parent,https://montreal.ca/lieux/parc-madeleine-parent,,Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
585,Parc Magnan,https://montreal.ca/lieux/parc-magnan,"https://www.google.com/maps/search/?api=1&query=2337,%20rue%20Magnan%20Montr%C3%A9al%20H2K%201Z5%20Qu%C3%A9bec,%20Canada","Le parc Magnan est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
586,Parc Mahatma-Gandhi,https://montreal.ca/lieux/parc-mahatma-gandhi,"https://www.google.com/maps/search/?api=1&query=Chemin%20Hudson%20Montr%C3%A9al%20H3S%201M9%20Qu%C3%A9bec,%20Canada",Venez y faire un pique-nique et profiter des attraits de la nature.
587,Parc Maher,https://montreal.ca/lieux/parc-maher,"https://www.google.com/maps/search/?api=1&query=Angle%20des%20rues%20Maher%20et%20Boivin%20Montr%C3%A9al%20H8R%202E9%20Qu%C3%A9bec,%20Canada",Le parc Maher est un lieu pour se détendre.
588,Parc Maisonneuve,https://montreal.ca/lieux/parc-maisonneuve,"https://www.google.com/maps/search/?api=1&query=4601,%20rue%20Sherbrooke%20Est%20Montr%C3%A9al%20H1X%202B1%20Qu%C3%A9bec,%20Canada","Le grand parc Maisonneuve propose diverses activités toutes saisons, comme le ski de fond classique et en pas de patin, la glissade et le patinage sur une patinoire avec vue sur le mât du stade Olympique. Un chalet accueille les visiteurs qui veulent se réchauffer. La patinoire est illuminée en soirée. "
589,Parc Marc-Cantin–Carrie-Derick,https://montreal.ca/lieux/parc-marc-cantin-carrie-derick,,Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
590,Parc Marcel-Laurin,https://montreal.ca/lieux/parc-marcel-laurin,"https://www.google.com/maps/search/?api=1&query=2345,%20boulevard%20Thimens%20Montr%C3%A9al%20H4R%201T4%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
591,Parc Marcel-Léger,https://montreal.ca/lieux/parc-marcel-leger,,"La Maison Antoine-Beaudry est située dans le parc Marcel-Léger, sur les rives du fleuve Saint-Laurent. Profitez des attraits de la nature ou pratiquez des loisirs en plein air."
592,Parc Marcelin,https://montreal.ca/lieux/parc-marcelin,"https://www.google.com/maps/search/?api=1&query=Rue%20Marcelin%20Montr%C3%A9al%20H9C%203A5%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
593,Parc Marcelin-Wilson,https://montreal.ca/lieux/parc-marcelin-wilson,"https://www.google.com/maps/search/?api=1&query=11301,%20boulevard%20de%20l%27Acadie%20Montr%C3%A9al%20H3M%202T1%20Qu%C3%A9bec,%20Canada",Terrains de tennis
594,Parc Marcelle-Barthe,https://montreal.ca/lieux/parc-marcelle-barthe,"https://www.google.com/maps/search/?api=1&query=1844,%20rue%20Montcalm%20Montr%C3%A9al%20H2L%203H5%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air. On y retrouve des jeux d’eau pour se rafraîchir en été.
595,Parc Marguerite-Bourgeoys,https://montreal.ca/lieux/parc-marguerite-bourgeoys,"https://www.google.com/maps/search/?api=1&query=2286,%20rue%20Wellington%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
596,Parc Marguerite-Bourgeoys (RDP-PAT),https://montreal.ca/lieux/parc-marguerite-bourgeoys-rdp-pat,"https://www.google.com/maps/search/?api=1&query=11591,%20rue%20Ren%C3%A9-L%C3%A9vesque%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
597,Parc Maria-Goretti,https://montreal.ca/lieux/parc-maria-goretti,"https://www.google.com/maps/search/?api=1&query=488,%2085e%20Avenue%20Montr%C3%A9al%20H1A%205H7%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des activités en plein air.
598,Parc Marian-Dale-Scott,https://montreal.ca/lieux/parc-marian-dale-scott,"https://www.google.com/maps/search/?api=1&query=Rue%20Madeleine-Dansereau%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
599,Parc Marie-Cardinal,https://montreal.ca/lieux/parc-marie-cardinal,"https://www.google.com/maps/search/?api=1&query=Rue%20Jacques-Rousseau%20Montr%C3%A9al%20H1E%206C7%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des activités en plein air.
600,Parc Marie-Claire-Daveluy,https://montreal.ca/lieux/parc-marie-claire-daveluy,"https://www.google.com/maps/search/?api=1&query=12180,%20avenue%20Jean-Yves-Bigras%20Montr%C3%A9al%20H1E%201K1%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
601,Parc Marie-Claire-Kirkland-Casgrain,https://montreal.ca/lieux/parc-marie-claire-kirkland-casgrain,,Le parc Marie-Claire-Kirkland-Casgrain est un lieu privilégié pour se détendre. profiter des attraits de la nature ou pratiquer des loisirs en plein air.
602,Parc Marie-Coron,https://montreal.ca/lieux/parc-marie-coron,"https://www.google.com/maps/search/?api=1&query=13379,%20rue%20Ren%C3%A9-L%C3%A9vesque%20Montr%C3%A9al%20H1A%201M3%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
